State,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,ConvertedLot,MarketEstimate,Price
KY,40215,38.174664,-85.788284,3,1.0,871,0.11,149200,149900
KY,40489,37.421528,-84.63245,2,1.0,864,0.9,121300,149900
KY,42134,36.768837,-86.50804,3,2.0,1386,1.6,270000,229900
KY,42330,37.289913,-87.131615,5,3.0,2600,0.53,111700,125000
KY,40823,36.970394,-82.99574,3,2.0,1792,0.1607438,78200,79900
KY,42141,37.06503,-85.84749,3,4.0,2473,1.6,496500,499900
KY,42160,37.094944,-86.0489,3,2.0,1740,0.48,267300,269900
KY,42066,36.743977,-88.6492,4,2.0,1883,0.29,118900,120000
KY,40509,38.01261,-84.407135,3,2.0,1275,0.12780073,271400,269900
KY,40515,37.96209,-84.48215,4,3.0,2474,0.17910928,352100,370000
KY,40391,37.998344,-84.15438,4,2.0,2394,0.16999541,175100,325000
KY,40601,38.187027,-85.01893,3,2.0,1250,3.335009,187600,194900
KY,40065,38.214314,-85.17555,4,4.0,3301,0.34,424100,425000
KY,40475,37.764927,-84.213356,3,2.0,1522,1.9800045,268100,259900
KY,40353,38.054535,-83.93541,3,1.0,1000,0.175,143000,155000
KY,40004,37.8125,-85.466934,3,4.0,2870,0.3,665900,668000
KY,40324,38.32394,-84.575745,4,4.0,3819,0.5899908,459800,460000
KY,40342,38.02835,-84.90463,3,1.0,1208,0.35,198300,199900
KY,40383,38.052246,-84.72787,3,4.0,3024,0.3168044,235300,250000
KY,40203,38.235676,-85.742676,4,3.0,2157,0.13,348000,350000
KY,40601,38.157043,-85.011696,4,2.0,2098,0.68,221100,231000
KY,40504,38.038082,-84.55925,4,2.0,2219,0.5214876,388800,394900
KY,40515,37.963676,-84.52434,4,3.0,2038,0.16549587,344900,389900
KY,42413,37.40752,-87.532455,4,3.0,2784,32.67,427800,450000
KY,40456,37.517365,-84.28927,3,1.0,891,2.8399909,143700,145000
KY,40517,38.000374,-84.45528,3,2.0,1375,0.1,242300,235000
KY,42025,36.86296,-88.28334,5,1.0,1672,9.31,110600,119900
KY,42629,36.885925,-85.19583,4,3.0,2464,5.25,300100,319000
KY,40361,38.209343,-84.23923,1,1.0,1160,3.3,324700,329000
KY,40514,37.985428,-84.58917,3,3.0,1390,0.36549586,266600,340000
KY,42164,36.791515,-86.10897,3,2.0,1502,7.6,268500,289900
KY,41311,37.59685,-83.735176,4,4.0,2576,14.9,346600,375000
KY,40517,37.973595,-84.50092,3,2.0,1857,0.42240587,267000,255000
KY,40353,38.05935,-83.9467,4,2.0,2450,0.2,199900,187000
KY,40475,37.713673,-84.346535,4,6.0,7161,3.2199955,1163300,1100000
KY,42134,36.725266,-86.587,4,1.0,1429,0.37,77600,80000
KY,40515,37.962803,-84.46693,4,3.0,2439,0.22720386,442100,440000
KY,40403,37.584488,-84.27532,3,2.0,1490,0.3899908,212700,210000
KY,42001,37.025528,-88.68426,4,3.0,2795,0.62,343400,347000
KY,40324,38.2164,-84.557304,4,2.0,2293,0.13999082,193500,275000
KY,40514,37.995018,-84.57107,3,3.0,2019,0.21157025,281600,265000
KY,42717,36.7093,-85.3626,2,2.0,0,23.08,443100,459000
KY,40517,37.97149,-84.47592,3,2.0,1800,0.2823921,188400,190000
KY,42544,36.94064,-84.88318,2,3.0,2627,6.5300045,257000,259000
KY,42303,37.76179,-87.100334,3,1.0,1008,0.13,31800,169900
KY,40741,37.099842,-83.996414,3,2.0,1835,1.3800046,317700,369900
KY,40475,37.74981,-84.19523,3,2.0,1548,1.1,265000,299900
KY,40391,37.948578,-84.22236,5,3.0,2952,1.2390037,447800,449900
KY,40324,38.21024,-84.587395,4,3.0,2230,0.1800046,324800,375000
KY,40475,37.758656,-84.26074,3,2.0,1455,0.4339991,265600,289900
KY,40324,38.213776,-84.5923,4,3.0,2485,0.15,364400,415000
KY,41144,38.59468,-82.97778,4,3.0,2660,2.81,372700,375000
KY,40502,38.0244,-84.48098,2,1.0,800,0.2,146000,325000
KY,40219,38.16654,-85.67514,2,1.0,845,0.23,129300,128900
KY,42276,36.83477,-86.89281,3,2.0,1515,0.4,191800,194900
KY,42103,36.980755,-86.42174,4,3.0,2829,0.41,432400,479000
KY,40601,38.138344,-84.92541,3,2.0,1100,0.22699724,188800,189900
KY,40023,38.129,-85.39848,4,4.0,3748,1.01,676100,679000
KY,40601,38.166332,-84.91644,3,2.0,1925,0.20707071,348700,349900
KY,40108,37.985966,-86.225395,4,4.0,3068,3.72,437100,479900
KY,40014,38.315166,-85.424,4,4.0,4302,2.0,673600,675000
KY,42101,36.99643,-86.54389,5,4.0,3052,4.55,394100,410000
KY,40291,38.184925,-85.62263,3,2.0,2050,1.5,365500,365000
KY,40515,37.956593,-84.487465,4,4.0,3705,0.21000919,458800,450000
KY,42701,37.705624,-85.85641,3,2.0,1680,0.25,236800,239900
KY,42104,36.919086,-86.46802,4,4.0,3399,0.27,496800,499000
KY,42211,36.9219,-87.97466,3,3.0,2344,3.53,328600,459900
KY,42301,37.749863,-87.19298,4,3.0,1653,0.183,250600,269900
KY,40299,38.209255,-85.5814,3,2.0,2058,0.31,295400,295000
KY,40422,37.649372,-84.77481,5,3.0,4483,0.5600092,361900,379900
KY,42420,37.75922,-87.63023,4,2.0,1773,0.62,253100,259500
KY,40502,38.036205,-84.476906,3,2.0,1680,0.12118916,407600,425000
KY,40324,38.231747,-84.54851,4,4.0,3032,0.26000917,381300,420000
KY,42025,36.84104,-88.346886,4,3.0,1980,0.41,274200,274900
KY,40033,37.538193,-85.336426,4,4.0,3230,8.6,603400,609900
KY,40324,38.229595,-84.52969,3,3.0,2005,0.1243113,342100,335000
KY,41003,38.543385,-84.236496,3,1.0,1624,1.0,126900,129000
KY,42408,37.205315,-87.60685,3,1.0,1240,0.6,63700,69900
KY,40065,38.21087,-85.23001,4,2.0,3168,0.25,458700,460000
KY,40356,37.882675,-84.48852,4,3.0,4159,1.0,672600,675000
KY,40211,38.247643,-85.816154,2,2.0,2616,0.15,161300,164000
KY,40383,38.04753,-84.70734,3,2.0,1340,0.26000917,264500,265000
KY,40391,37.84672,-84.04537,3,2.0,1358,5.2199955,207100,230000
KY,40356,37.844734,-84.552986,4,3.0,2904,0.18480258,479400,489900
KY,42420,37.817665,-87.56938,3,2.0,1428,0.31336087,153000,199900
KY,40505,38.07279,-84.46809,4,2.0,1842,0.26000917,300700,299900
KY,40207,38.259895,-85.630005,3,2.0,1215,0.34,314900,309900
KY,42303,37.805023,-86.98306,3,3.0,2856,2.84,407700,399900
KY,40008,37.837322,-85.31741,4,3.0,2875,11.7,588800,595000
KY,40071,38.03895,-85.3098,3,2.0,1370,0.32,228600,229900
KY,40391,37.99732,-84.183464,3,2.0,1246,0.18999082,93900,89900
KY,40353,38.067867,-83.92501,4,2.0,1484,0.18999082,197800,199900
KY,40475,37.752872,-84.2618,3,2.0,1360,0.18999082,238100,259900
KY,42127,37.073353,-85.877914,5,5.0,5874,5.66,790400,799500
KY,40069,37.642086,-85.24741,3,2.0,2238,10.79,584300,549950
KY,40299,38.20658,-85.50454,3,2.0,1996,5.86,460400,460000
KY,40155,37.932564,-85.98962,2,2.0,1424,0.5,181100,190000
KY,40515,37.96858,-84.45738,4,3.0,2269,0.16000918,352200,349000
KY,40150,37.843964,-85.71301,3,2.0,1025,2.72,124400,170000
KY,40245,38.263294,-85.48219,6,7.0,8301,0.49,1192100,1195000
KY,40769,36.752003,-84.16003,2,1.0,1020,0.36999542,135300,139000
KY,42101,37.040394,-86.582306,3,2.0,2378,5.1,338800,340000
KY,42539,37.31731,-84.915016,3,2.0,1646,0.5,175400,1
KY,42754,37.493847,-86.32406,4,3.0,3656,1.06,444800,450000
KY,40383,38.039623,-84.73735,4,4.0,2510,0.23875114,371900,398800
KY,40379,38.26739,-84.68134,4,4.0,2377,0.64800274,349400,349900
KY,40067,38.214966,-85.346504,3,3.0,2342,0.25,278900,285000
KY,40505,38.060497,-84.46112,4,3.0,2661,0.17741047,290000,269900
KY,40391,38.00933,-84.066666,3,3.0,2841,13.110009,479700,525000
KY,40222,38.29698,-85.64297,4,3.0,2832,0.46,596000,595000
LA,70503,30.18151,-92.05596,3,3.0,2365,0.202,324000,328735
LA,70592,30.126162,-92.02055,4,2.0,2200,0.4396,248500,250000
LA,71047,32.331398,-93.88501,3,2.0,2551,1.02,488400,489000
LA,70506,30.204468,-92.052284,3,2.0,1742,0.29,282800,285000
LA,70785,30.476788,-90.85599,3,3.0,1842,0.92,195200,196500
LA,71118,32.388783,-93.79137,4,4.0,2650,0.432,282800,285000
LA,70810,30.387703,-91.10264,3,2.0,1707,0.32,225500,227995
LA,70507,30.294363,-92.00324,3,2.0,1744,0.08,234200,235000
LA,71105,32.462738,-93.733864,3,3.0,2811,0.253,348100,350000
LA,70517,30.323605,-91.919174,4,3.0,2336,4.04,441300,445000
LA,70503,30.178724,-92.053795,3,2.0,2073,0.29,266700,269000
LA,70592,30.07954,-91.98101,3,2.0,1656,0.132,264000,265000
LA,70815,30.453888,-91.061066,4,2.0,2059,0.34,283000,285000
LA,71112,32.51565,-93.70867,2,2.0,1251,0.022,103700,104900
LA,71104,32.492493,-93.73926,3,2.0,1680,0.273,135300,138000
LA,70461,30.275497,-89.72565,4,3.0,2780,1.0,335200,337000
LA,71027,32.276085,-93.69549,6,4.0,3110,5.549,535200,655000
LA,71109,32.48751,-93.81504,5,4.0,3500,2.276,149500,160000
LA,70124,30.002962,-90.11741,3,2.0,1513,4800.0,427900,435000
LA,70119,29.969255,-90.076836,8,4.0,2345,0.08429752,596100,599000
LA,70458,30.25733,-89.783104,6,4.0,3527,1.0,327500,330000
LA,71112,32.45311,-93.66843,5,5.0,3429,0.474,596000,599000
LA,70605,30.173548,-93.21663,4,2.0,1924,0.22,133700,269700
LA,70506,30.224794,-92.08913,3,2.0,1486,0.1452,224000,226000
LA,70605,30.171295,-93.21894,3,3.0,1615,0.23902664,212500,216000
LA,70114,29.930544,-90.03188,3,1.0,1168,0.135,108000,109999
LA,71457,31.732214,-93.033104,3,2.0,1350,0.96,172300,175000
LA,71115,32.43022,-93.68715,3,2.0,2038,0.137,293200,295000
LA,71118,32.407585,-93.81393,4,2.0,1727,0.186,193600,195900
LA,70665,30.154793,-93.38539,4,2.0,2400,1.0792,161100,165000
LA,70607,30.189547,-93.19793,3,1.0,1535,0.23865952,81900,85000
LA,70634,30.859539,-93.303505,2,2.0,1291,0.2,141300,144000
LA,71107,32.60056,-93.8991,5,2.0,3461,0.9494,166100,180000
LA,70508,30.132486,-92.04208,4,4.0,3302,0.2824,594900,599000
LA,71112,32.495655,-93.68647,3,2.0,1790,0.193,171600,173000
LA,70592,30.142376,-92.00093,3,2.0,1268,0.1212,218300,220000
LA,71119,32.49267,-93.860634,4,3.0,2276,0.782,196000,199900
LA,70605,30.163536,-93.21528,3,2.0,1830,0.29,262100,265000
LA,70607,29.975538,-93.22101,4,3.0,2243,1.3145,210700,214999
LA,71112,32.513752,-93.70419,2,2.0,1189,0.025,73500,75000
LA,71112,32.515408,-93.70672,3,2.0,1229,0.022,103600,105000
LA,71418,32.032356,-92.014915,3,2.0,1296,0.4,82000,85000
LA,70401,30.504387,-90.47207,4,3.0,2925,0.7,397700,399000
LA,70817,30.39073,-90.97342,4,4.0,3146,0.37,659600,950000
LA,70529,30.19175,-92.11021,4,4.0,3600,0.1326,81300,89000
LA,70560,29.9573,-91.75841,3,2.0,1605,1.8365,185500,180000
LA,71241,32.751167,-92.31242,3,2.0,1835,0.54885215,257400,260000
LA,70663,30.229933,-93.33688,3,2.0,1730,0.38,75800,219900
LA,71055,32.624035,-93.28044,4,4.0,2990,0.356,132600,145000
LA,70605,30.190115,-93.22127,3,2.0,1526,0.38,184500,170000
LA,70633,30.460196,-93.43605,2,1.0,1500,0.3,62400,64900
LA,71001,32.549274,-92.91712,4,2.0,2707,0.379,24531,25000
LA,71201,32.527515,-92.12211,3,3.0,2594,0.17,392300,395000
LA,71292,32.406742,-92.208115,3,3.0,1932,2.0,225700,230000
LA,71037,32.446194,-93.57379,3,2.0,1973,0.1803,338800,340000
LA,71001,32.539616,-92.93127,3,2.0,1896,2.34,154100,160000
LA,70506,30.205654,-92.079895,3,2.0,1650,0.1753,204900,1
LA,71106,32.46178,-93.74431,2,2.0,1800,0.279,256200,259000
LA,71418,31.927797,-91.930595,3,2.0,2386,2.48,185600,190000
LA,71291,32.55497,-92.16627,4,3.0,3048,0.88,389100,395000
LA,71106,32.455833,-93.74449,3,3.0,2530,0.15,326900,330000
LA,70814,30.486595,-91.0746,4,2.0,1714,0.36,248300,250000
LA,71106,32.351406,-93.715355,4,2.0,1961,0.206,368000,369900
LA,70131,29.910172,-89.95484,3,4.0,2847,0.35,648400,650000
LA,70560,29.975113,-91.90257,4,2.0,1920,0.6,177500,179000
LA,71047,32.30735,-93.88508,4,2.0,2128,1.09,148200,149900
LA,71106,32.465393,-93.75185,2,2.0,2038,0.274,297600,305000
LA,70508,30.14179,-92.03488,3,2.0,2457,0.24,223900,225000
LA,70508,30.149136,-92.010216,4,2.0,2122,0.39,388700,390000
LA,70592,30.102163,-92.03498,3,2.0,2080,0.31,156700,164000
LA,70447,30.438911,-90.23541,4,3.0,2445,0.676281,427600,429900
LA,71486,31.529814,-93.683495,4,2.0,2033,0.25,513800,515000
LA,71106,32.35654,-93.719025,3,2.0,2122,0.207,384100,385900
LA,71055,32.617638,-93.16298,5,3.0,3791,5.065,395800,405000
LA,70634,30.780697,-93.337746,3,2.0,1325,1.0,153700,159900
LA,70131,29.931145,-89.99798,4,5.0,3387,0.212,430500,440000
LA,70791,30.656704,-91.1614,4,2.0,2289,0.39,208500,211000
LA,70546,30.225412,-92.639915,3,2.0,1260,0.27,130500,135000
LA,71225,32.54761,-92.354004,5,3.0,3213,3.0,371900,375000
LA,71111,32.564438,-93.7165,5,3.0,3218,0.557,447600,450000
LA,70605,30.15357,-93.28953,3,2.0,1970,0.185,335700,349900
LA,71104,32.490368,-93.73626,2,2.0,1763,0.212,147500,150000
LA,71105,32.471355,-93.715935,2,1.0,1188,0.164,183400,185000
LA,70633,30.390326,-93.41241,3,3.0,2519,11.0,429600,435000
LA,70454,30.45024,-90.246506,3,2.0,1376,0.2238292,214000,215000
LA,70663,30.222044,-93.37125,3,2.0,1420,0.28466484,135400,139500
LA,71111,32.617996,-93.73408,4,3.0,2046,0.179,353100,356000
LA,71037,32.53518,-93.488815,4,2.0,1797,0.459,222200,225000
LA,70506,30.20189,-92.058846,3,2.0,1636,0.2634,238600,245000
LA,70546,30.233183,-92.65115,3,2.0,1187,0.2536731,115200,120000
LA,70546,30.223267,-92.649284,3,2.0,1453,0.2053719,116000,127000
LA,70433,30.463543,-90.11032,4,4.0,4074,0.3,765500,775000
LA,71051,32.350334,-93.42669,3,2.0,1527,1.0,151500,165000
LA,71111,32.59122,-93.70982,3,2.0,1443,0.164,227500,229000
LA,70605,30.166346,-93.215034,3,2.0,1846,0.25,228600,215000
LA,70458,30.233315,-89.79276,3,2.0,2490,0.41322315,569600,575000
LA,71037,32.544365,-93.5696,4,3.0,2875,0.59,488600,499000
LA,70631,29.77015,-93.44883,2,2.0,1097,0.1147842,320700,337000
LA,70043,29.947887,-89.953964,4,2.0,2150,0.15,277900,280000
LA,70435,30.54344,-90.0981,4,4.0,3557,5.1,510100,530000
LA,70591,30.229965,-92.82972,3,3.0,2500,1.1191,185900,199000
LA,70634,30.79447,-93.24833,3,2.0,1525,1.26,120900,124900
LA,70634,30.87348,-93.27658,3,2.0,1775,0.39,235400,237500
LA,70529,30.181728,-92.17127,3,2.0,1435,0.1446,193600,195000
LA,71078,32.2819,-93.82378,3,2.0,2473,0.804,347600,349900
LA,70431,30.595427,-89.98273,3,3.0,2571,5.67,492700,500000
LA,70508,30.195757,-92.00128,3,2.0,1729,0.1182,238100,239990
LA,70517,30.300524,-91.969765,4,5.0,3498,1.23,303100,305000
LA,71105,32.45311,-93.70986,3,2.0,1635,0.31,211200,215000
LA,70508,30.170046,-92.01445,4,3.0,2240,0.3444,320000,330000
LA,71292,32.470795,-92.28528,3,2.0,1560,1.25,146000,149900
LA,70529,30.234833,-92.18262,4,2.0,2800,0.3,127500,130000
LA,71019,32.019287,-93.31313,3,2.0,2962,2.5,187900,190000
LA,71118,32.409355,-93.80223,5,2.0,2043,0.265,186100,164900
ME,4606,44.518757,-67.72594,3,1.0,1296,1.37,348700,349000
ME,4730,46.119846,-67.83459,3,2.0,1766,0.29,164800,165000
ME,4281,44.264786,-70.50044,13,4.0,4931,1.8,150900,145000
ME,4473,44.885216,-68.67896,4,2.0,2005,0.56,264100,275000
ME,4634,44.58516,-68.25834,3,2.0,1500,3.0,229300,240000
ME,4330,44.35489,-69.79928,3,2.0,1680,0.94,208500,199000
ME,4930,45.02014,-69.29552,5,2.0,2092,0.6,62300,64900
ME,4092,43.73341,-70.3568,2,2.0,1344,0.26,259900,250000
ME,3909,43.15457,-70.68226,3,2.0,2236,0.34,341700,339900
ME,4685,44.14139,-68.440186,2,1.0,936,1.0,406100,399000
ME,4684,44.42199,-68.46365,4,3.0,2500,2.79,605600,597000
ME,4426,45.212055,-69.25611,3,1.0,1250,2.0,114800,115000
ME,4730,46.18204,-67.88782,3,1.0,1493,21.02,166900,184900
ME,4401,44.86317,-68.86821,3,2.0,2292,3.83,433800,429900
ME,4680,44.472134,-67.92252,2,3.0,1800,1.32,420700,425000
ME,4776,45.910896,-68.332565,3,3.0,1000,24.0,106900,120000
ME,4901,44.54731,-69.63639,5,4.0,3029,0.33,237800,249900
ME,4346,44.23125,-69.755424,2,1.0,612,0.68,187900,25000
ME,4652,44.864048,-67.01603,4,2.0,2200,0.67,287100,289900
ME,4623,44.65282,-67.72921,4,3.0,3400,1.0,136900,150000
ME,4005,43.48747,-70.45329,4,2.0,2198,0.18,415100,390000
ME,4781,47.15522,-68.57331,4,3.0,2400,0.75,124900,125000
ME,4074,43.570312,-70.34209,4,3.0,2456,0.35,788300,725000
ME,4462,45.65072,-68.71192,3,1.0,1264,0.18,125600,125000
ME,4965,44.84868,-69.357445,3,1.0,1008,1.0,100600,107000
ME,4029,43.90988,-70.706314,3,2.0,1834,6.7,392200,379900
ME,4849,44.30823,-68.97543,4,2.0,2107,2.0,289000,300000
ME,4252,44.010204,-70.04331,3,1.0,912,0.88,294500,279900
ME,4901,44.5431,-69.63585,3,1.0,1109,0.06,150500,150000
ME,4412,44.79105,-68.72793,4,3.0,2300,2.84,361400,359000
ME,4958,44.92454,-69.9519,4,3.0,2821,0.38,499400,495000
ME,4487,45.28379,-68.06732,2,1.0,700,10.3,150300,149000
ME,4773,47.26181,-68.257904,3,1.0,1523,1.1,200400,199000
ME,4043,43.391537,-70.59622,3,2.0,2142,3.5,580900,542900
ME,4072,43.53786,-70.479485,3,2.0,2016,1.48,591200,599900
ME,4090,43.27854,-70.60464,3,2.0,1632,0.58,292600,280000
ME,4401,44.861977,-68.77259,4,3.0,3064,2.75,569600,565000
ME,4841,44.11873,-69.10277,3,2.0,1363,0.08,225300,235000
ME,4652,44.81876,-67.05934,3,1.0,674,2.5,126000,129000
ME,4250,44.036175,-70.113785,3,3.0,1728,0.46,508600,499900
ME,4401,44.79676,-68.790924,3,2.0,1446,0.51,214700,219900
ME,4103,43.70085,-70.283165,3,3.0,1458,0.0,449600,399900
ME,4462,45.656456,-68.7116,4,2.0,2226,0.11,109800,119900
ME,4345,44.161247,-69.77165,3,1.0,902,0.54,140800,129900
ME,4240,44.077667,-70.198654,5,2.0,2096,0.24,322700,300000
ME,4046,43.45443,-70.544395,4,4.0,2538,1.15,723700,685000
ME,4614,44.464573,-68.635,3,2.0,1200,2.8,375600,390000
ME,4350,44.18556,-69.94593,3,3.0,2547,1.83,493400,465000
ME,4364,44.295135,-69.98456,1,1.0,832,0.6,242900,240000
ME,4654,44.64101,-67.44506,3,4.0,2452,1.5,424100,395000
ME,4061,43.661537,-70.73193,3,2.0,1628,0.44,406100,400000
ME,4002,43.476673,-70.691895,4,2.0,1922,3.0,496400,499000
ME,4280,44.124657,-70.10862,5,3.0,1998,0.9,266300,250000
ME,4861,44.06937,-69.18989,3,2.0,1130,0.52,449600,439000
ME,4673,44.29827,-68.68706,4,2.0,1255,1.74,407000,424900
ME,4043,43.394924,-70.54997,4,2.0,1492,0.6,539500,509000
ME,4039,43.92386,-70.366455,3,1.0,1174,1.96,377300,349900
ME,4901,44.544792,-69.63234,5,2.0,2250,0.08,231000,230000
ME,4971,44.91241,-69.4069,2,2.0,1728,1.5,152100,159900
ME,4210,44.063618,-70.21624,3,2.0,1680,7.41,377000,347000
ME,4747,45.98879,-68.1837,2,1.0,733,0.23,152400,149900
ME,4952,44.37042,-69.08813,1,0.0,308,9.5,53900,55000
ME,4481,45.274544,-69.046326,1,0.0,434,1.0,91800,89900
ME,4042,43.61152,-70.55413,2,1.0,1270,0.4,208000,215000
ME,4917,44.48236,-69.82866,2,1.0,884,0.17,632900,618900
ME,4412,44.77725,-68.76312,3,4.0,2412,0.13,384300,379900
ME,4927,44.67435,-69.58286,4,2.0,2160,2.6,202400,215000
ME,4073,43.424957,-70.76608,3,2.0,1420,0.21,306500,290000
ME,4073,43.426838,-70.843575,3,2.0,1666,2.28,479800,464900
ME,3904,43.136497,-70.719406,3,3.0,1630,0.22,714800,695000
ME,4062,43.81947,-70.33619,4,1.0,1404,1.01,286400,269000
ME,4096,43.801426,-70.192566,3,4.0,2579,0.23,726800,675000
ME,4901,44.56043,-69.57084,3,1.0,1234,6.5,312200,309000
ME,4607,44.413097,-68.02313,3,2.0,1700,2.37,350500,385000
ME,4474,44.746605,-68.80796,3,1.0,1300,0.15,81400,85000
ME,4496,44.69336,-68.84657,3,2.0,1854,2.5,390800,348000
ME,4730,46.055794,-67.86964,4,1.0,1638,0.57,69600,69500
ME,4350,44.176456,-69.856964,3,2.0,1944,2.0,365300,339000
ME,4285,44.750492,-70.411804,3,2.0,2448,22.5,299700,320000
ME,4901,44.5654,-69.62839,3,2.0,1515,0.23,273900,269000
ME,4607,44.43038,-68.10828,5,1.0,2000,0.87,117100,115000
ME,4281,44.219902,-70.49915,3,2.0,1357,0.68,313500,310000
ME,4330,44.30472,-69.754425,3,1.0,1056,0.31,222800,215000
ME,4963,44.54526,-69.71733,6,3.0,2310,0.4,227200,225000
ME,4073,43.43073,-70.77899,4,2.0,1365,0.32,336400,319000
ME,4071,43.843864,-70.52739,3,2.0,1384,0.26,495500,474900
ME,3901,43.2894,-70.828835,4,1.0,1212,1.1,387100,369000
ME,4268,44.271927,-70.57934,3,1.0,1600,5.18,408000,394900
ME,4970,44.965702,-70.65555,2,2.0,1000,0.12,358400,359999
ME,4287,44.026127,-69.97092,4,1.0,1774,3.21,238800,240000
ME,4330,44.448765,-69.79921,3,2.0,1246,0.43,656300,675000
ME,4038,43.671986,-70.454155,3,1.0,1548,0.46,379800,379000
ME,4627,44.229298,-68.67581,3,1.0,1824,5.48,386700,395000
ME,4024,43.844776,-70.67303,0,2.0,3038,0.25,118100,109900
ME,4106,43.628094,-70.28647,3,3.0,2176,1.35,930200,859000
ME,4487,45.354073,-68.00741,2,1.0,700,40.8,125700,125000
ME,4103,43.694973,-70.28461,3,2.0,1701,0.14,403100,405000
ME,4976,44.76991,-69.71608,4,3.0,2292,0.29,233700,230000
ME,4655,44.64336,-67.38748,4,2.0,1650,4.6,202800,225000
ME,4090,43.378967,-70.591034,3,2.0,1728,0.73,434400,429000
ME,4424,45.62375,-67.89388,2,0.0,480,2.0,63200,69900
ME,4736,46.84668,-67.954475,3,1.0,1008,1.0,134300,145000
ME,4330,44.278275,-69.68782,3,1.0,984,3.2,184800,250000
ME,4358,44.484425,-69.52101,3,1.0,1284,0.34,139500,150000
ME,4011,43.905396,-69.95806,3,3.0,1943,0.52,752900,699000
ME,4429,44.735916,-68.71121,4,3.0,3289,2.09,563400,564426
ME,4625,44.260036,-68.22883,3,1.0,1025,0.31,261800,254400
ME,4922,44.664154,-69.385376,2,1.0,768,11.0,209700,210000
ME,4957,44.700848,-69.74252,3,2.0,3032,3.32,602500,599000
ME,4974,44.458645,-68.918175,4,2.0,2000,0.17,258700,275000
ME,4105,43.760555,-70.28084,2,1.0,902,0.69,433400,399900
ME,4257,44.558468,-70.54027,3,4.0,2540,0.65,162200,159000
ME,4072,43.553795,-70.417984,4,4.0,3467,0.92,823500,789000
ME,4330,44.309334,-69.75904,2,1.0,1130,0.14,177100,189000
ME,4981,44.524097,-68.86133,3,1.0,1474,8.5,202000,209900
ME,4412,44.758614,-68.73603,3,2.0,2244,12.8,392900,389000
ME,4079,43.780293,-70.01376,3,2.0,1404,0.51,516300,489000
ME,4270,44.10748,-70.4895,3,3.0,1820,4.02,1205100,1200000
ME,4096,43.801754,-70.17631,4,3.0,2459,0.58,892100,875000
ME,4027,43.376144,-70.91306,3,2.0,1008,2.0,228900,225000
ME,4768,46.77962,-68.51236,3,1.0,1024,2.29,178100,179500
ME,4769,46.71825,-68.02209,3,2.0,2190,2.1,188000,199000
ME,4849,44.326183,-69.07473,4,2.0,2243,0.67,361400,375000
ME,4259,44.223804,-70.04103,6,4.0,3772,11.0,567300,550000
ME,4679,44.269447,-68.32449,3,1.0,1125,0.49,333600,349000
ME,4330,44.50244,-69.730736,3,3.0,1772,1.1,361900,369000
ME,4106,43.644802,-70.243576,3,2.0,1674,0.13,544000,499000
ME,4043,43.390198,-70.56247,2,2.0,1455,1.0,493300,463900
ME,4240,44.12719,-70.20422,4,2.0,2406,3.8,469300,475000
ME,4330,44.317844,-69.75912,3,2.0,872,0.13,99400,96500
ME,4261,44.528366,-70.8224,2,1.0,700,2.0,250500,265000
ME,4743,47.210835,-68.493195,2,2.0,1402,0.69,209200,209000
ME,4863,44.048405,-68.83504,4,3.0,2061,0.3,687400,679000
ME,4674,44.30428,-68.40518,3,2.0,1344,2.08,505200,495000
ME,4963,44.586067,-69.83461,5,4.0,4748,17.0,524000,520000
ME,4937,44.60341,-69.66525,4,2.0,2023,0.69,314800,314900
ME,4252,44.011852,-70.05402,3,3.0,2500,0.34,202200,189000
